,index,Periodo,1.Dólar observado,year,mes,dia
12929,2922,2018-01-01 00:00:00,,2018,01,01
12930,2923,2018-01-02 00:00:00,614.75,2018,01,02
12931,2924,2018-01-03 00:00:00,609.49,2018,01,03
12932,2925,2018-01-04 00:00:00,604.84,2018,01,04
12933,2926,2018-01-05 00:00:00,604.0,2018,01,05
12934,2927,2018-01-06 00:00:00,,2018,01,06
12935,2928,2018-01-07 00:00:00,,2018,01,07
12936,2929,2018-01-08 00:00:00,606.04,2018,01,08
12937,2930,2018-01-09 00:00:00,606.29,2018,01,09
12938,2931,2018-01-10 00:00:00,607.25,2018,01,10
12939,2932,2018-01-11 00:00:00,609.17,2018,01,11
12940,2933,2018-01-12 00:00:00,608.04,2018,01,12
12941,2934,2018-01-13 00:00:00,,2018,01,13
12942,2935,2018-01-14 00:00:00,,2018,01,14
12943,2936,2018-01-15 00:00:00,604.09,2018,01,15
12944,2937,2018-01-16 00:00:00,601.69,2018,01,16
12945,2938,2018-01-17 00:00:00,601.69,2018,01,17
12946,2939,2018-01-18 00:00:00,604.99,2018,01,18
12947,2940,2018-01-19 00:00:00,605.45,2018,01,19
12948,2941,2018-01-20 00:00:00,,2018,01,20
12949,2942,2018-01-21 00:00:00,,2018,01,21
12950,2943,2018-01-22 00:00:00,606.55,2018,01,22
12951,2944,2018-01-23 00:00:00,606.28,2018,01,23
12952,2945,2018-01-24 00:00:00,608.15,2018,01,24
12953,2946,2018-01-25 00:00:00,604.12,2018,01,25
12954,2947,2018-01-26 00:00:00,599.33,2018,01,26
12955,2948,2018-01-27 00:00:00,,2018,01,27
12956,2949,2018-01-28 00:00:00,,2018,01,28
12957,2950,2018-01-29 00:00:00,600.37,2018,01,29
12958,2951,2018-01-30 00:00:00,604.63,2018,01,30
12959,2952,2018-01-31 00:00:00,604.42,2018,01,31
12960,2953,2018-02-01 00:00:00,603.25,2018,02,01
12961,2954,2018-02-02 00:00:00,599.19,2018,02,02
12962,2955,2018-02-03 00:00:00,,2018,02,03
12963,2956,2018-02-04 00:00:00,,2018,02,04
12964,2957,2018-02-05 00:00:00,601.26,2018,02,05
12965,2958,2018-02-06 00:00:00,603.07,2018,02,06
12966,2959,2018-02-07 00:00:00,601.23,2018,02,07
12967,2960,2018-02-08 00:00:00,596.53,2018,02,08
12968,2961,2018-02-09 00:00:00,600.74,2018,02,09
12969,2962,2018-02-10 00:00:00,,2018,02,10
12970,2963,2018-02-11 00:00:00,,2018,02,11
12971,2964,2018-02-12 00:00:00,603.07,2018,02,12
12972,2965,2018-02-13 00:00:00,600.35,2018,02,13
12973,2966,2018-02-14 00:00:00,596.99,2018,02,14
12974,2967,2018-02-15 00:00:00,596.66,2018,02,15
12975,2968,2018-02-16 00:00:00,592.66,2018,02,16
12976,2969,2018-02-17 00:00:00,,2018,02,17
12977,2970,2018-02-18 00:00:00,,2018,02,18
12978,2971,2018-02-19 00:00:00,593.15,2018,02,19
12979,2972,2018-02-20 00:00:00,594.58,2018,02,20
12980,2973,2018-02-21 00:00:00,595.63,2018,02,21
12981,2974,2018-02-22 00:00:00,594.7,2018,02,22
